颱風編號,測站,日期,觀測時間(hour),風速(m/s),降水量(mm)
201506,467660,2015/5/11,14,4.5,1.5
201506,467660,2015/5/11,15,2.8,0
201506,467660,2015/5/11,16,1.5,0
201506,467660,2015/5/11,17,2.0,0
201506,467660,2015/5/11,18,0.8,0
201506,467660,2015/5/11,19,0.3,0
201506,467660,2015/5/11,20,2.0,0
201506,467660,2015/5/11,21,1.1,0
201506,467660,2015/5/11,22,0.3,0
201506,467660,2015/5/11,23,1.0,0
201506,467660,2015/5/11,24,1.4,0
201515,466900,2015/8/22,1,1.8,0
201515,466900,2015/8/22,2,2.4,0
201515,466900,2015/8/22,3,3.4,0
201515,466900,2015/8/22,4,3.4,0
201515,466900,2015/8/22,5,2.7,0
201515,466900,2015/8/22,6,2.6,0
201515,466900,2015/8/22,7,1.8,0
201515,466900,2015/8/22,8,2.8,0
201515,466900,2015/8/22,9,2.7,0
201515,466900,2015/8/22,10,2.6,0
201515,466900,2015/8/22,11,2.2,0
201515,466900,2015/8/22,12,2.7,0
201515,466900,2015/8/22,13,2.7,T
201515,466900,2015/8/22,14,1.2,0
201515,466900,2015/8/22,15,3.5,0
201515,466900,2015/8/22,16,1.8,0
201515,466900,2015/8/22,17,1.3,0
201515,466900,2015/8/22,18,3.7,2
201515,466900,2015/8/22,19,0.8,0.5
201515,466900,2015/8/22,20,0.2,0
201515,466900,2015/8/22,21,0.7,0
201515,466900,2015/8/22,22,2.3,T
201515,466900,2015/8/22,23,1.0,0.5
201515,466900,2015/8/22,24,1.0,T
201515,466900,2015/8/23,1,1.9,1.5
201515,466900,2015/8/23,2,0.5,0
201515,466900,2015/8/23,3,0.5,0
201515,466900,2015/8/23,4,2.1,0
201515,466900,2015/8/23,5,1.5,0
201515,466900,2015/8/23,6,1.7,0
201515,466900,2015/8/23,7,0.9,0
201515,466900,2015/8/23,8,3.3,0
201515,466900,2015/8/23,9,2.0,0.5
201515,466900,2015/8/23,10,1.7,0
201515,466900,2015/8/23,11,2.8,0
201515,466900,2015/8/23,12,2.2,8
201515,466900,2015/8/23,13,2.8,2
201515,466900,2015/8/23,14,1.8,0.5
201515,466900,2015/8/23,15,3.3,0
201515,466900,2015/8/23,16,4.3,1.5
201515,466900,2015/8/23,17,4.1,0
201515,466900,2015/8/23,18,3.0,0
201515,466900,2015/8/23,19,2.9,0
201515,466900,2015/8/23,20,2.1,0
201515,466900,2015/8/23,21,3.1,0
201515,466900,2015/8/23,22,3.0,0
201515,466900,2015/8/23,23,3.4,0
201515,466900,2015/8/23,24,3.4,0
201515,466920,2015/8/22,1,3.2,0
201515,466920,2015/8/22,2,3.7,0
201515,466920,2015/8/22,3,3.4,0
201515,466920,2015/8/22,4,3.6,1
201515,466920,2015/8/22,5,4.1,0
201515,466920,2015/8/22,6,4.0,0
201515,466920,2015/8/22,7,3.7,0
201515,466920,2015/8/22,8,3.4,0
201515,466920,2015/8/22,9,3.8,0
201515,466920,2015/8/22,10,4.0,0
201515,466920,2015/8/22,11,4.2,0
201515,466920,2015/8/22,12,5.7,0
201515,466920,2015/8/22,13,5.0,T
201515,466920,2015/8/22,14,4.2,0
201515,466920,2015/8/22,15,4.5,0
201515,466920,2015/8/22,16,4.8,0
201515,466920,2015/8/22,17,4.5,0
201515,466920,2015/8/22,18,3.5,1
201515,466920,2015/8/22,19,4.4,0
201515,466920,2015/8/22,20,4.0,0.5
201515,466920,2015/8/22,21,3.2,0.5
201515,466920,2015/8/22,22,4.4,0.5
201515,466920,2015/8/22,23,4.5,0
201515,466920,2015/8/22,24,4.0,0.5
201515,466920,2015/8/23,1,3.3,4
201515,466920,2015/8/23,2,4.1,T
201515,466920,2015/8/23,3,3.1,2
201515,466920,2015/8/23,4,4.6,1
201515,466920,2015/8/23,5,4.0,0.5
201515,466920,2015/8/23,6,4.5,1.5
201515,466920,2015/8/23,7,4.0,T
201515,466920,2015/8/23,8,3.3,T
201515,466920,2015/8/23,9,3.2,7
201515,466920,2015/8/23,10,3.2,T
201515,466920,2015/8/23,11,2.2,0
201515,466920,2015/8/23,12,1.2,1
201515,466920,2015/8/23,13,2.1,T
201515,466920,2015/8/23,14,2.5,0
201515,466920,2015/8/23,15,2.4,T
201515,466920,2015/8/23,16,1.4,2
201515,466920,2015/8/23,17,0.2,1
201515,466920,2015/8/23,18,0.5,T
201515,466920,2015/8/23,19,0.7,0
201515,466920,2015/8/23,20,0.8,0
201515,466920,2015/8/23,21,0.5,0.5
201515,466920,2015/8/23,22,0.3,0.5
201515,466920,2015/8/23,23,0.9,2
201515,466920,2015/8/23,24,2.0,T
201515,466940,2015/8/22,1,3.4,0
201515,466940,2015/8/22,2,4.6,0
201515,466940,2015/8/22,3,3.5,0.1
201515,466940,2015/8/22,4,2.9,0.4
201515,466940,2015/8/22,5,1.0,0.1
201515,466940,2015/8/22,6,3.1,0.2
201515,466940,2015/8/22,7,4.3,2.7
201515,466940,2015/8/22,8,4.7,0.1
201515,466940,2015/8/22,9,5.1,T
201515,466940,2015/8/22,10,5.8,0
201515,466940,2015/8/22,11,5.6,0.7
201515,466940,2015/8/22,12,6.3,0
201515,466940,2015/8/22,13,6.6,0
201515,466940,2015/8/22,14,4.0,3.6
201515,466940,2015/8/22,15,4.4,0.3
201515,466940,2015/8/22,16,5.7,0.4
201515,466940,2015/8/22,17,4.8,T
201515,466940,2015/8/22,18,1.2,4.7
201515,466940,2015/8/22,19,2.5,T
201515,466940,2015/8/22,20,4.0,0
201515,466940,2015/8/22,21,5.7,0
201515,466940,2015/8/22,22,4.6,0
201515,466940,2015/8/22,23,5.7,T
201515,466940,2015/8/22,24,8.3,4
201515,466940,2015/8/23,1,5.0,1.3
201515,466940,2015/8/23,2,4.8,1.8
201515,466940,2015/8/23,3,6.2,0
201515,466940,2015/8/23,4,5.0,0
201515,466940,2015/8/23,5,5.8,0
201515,466940,2015/8/23,6,5.9,0
201515,466940,2015/8/23,7,5.6,0
201515,466940,2015/8/23,8,6.3,0
201515,466940,2015/8/23,9,4.5,3.2
201515,466940,2015/8/23,10,3.9,0.1
201515,466940,2015/8/23,11,6.2,0.5
201515,466940,2015/8/23,12,5.0,8.8
201515,466940,2015/8/23,13,4.8,0
201515,466940,2015/8/23,14,7.6,0
201515,466940,2015/8/23,15,6.6,1.1
201515,466940,2015/8/23,16,6.4,0.2
201515,466940,2015/8/23,17,3.3,0.3
201515,466940,2015/8/23,18,1.2,2
201515,466940,2015/8/23,19,9.7,1.9
201515,466940,2015/8/23,20,4.3,T
201515,466940,2015/8/23,21,4.1,0
201515,466940,2015/8/23,22,5.4,0
201515,466940,2015/8/23,23,5.0,0
201515,466940,2015/8/23,24,5.0,0
201515,466990,2015/8/22,1,4.0,1
201515,466990,2015/8/22,2,3.7,6
201515,466990,2015/8/22,3,3.0,8.5
201515,466990,2015/8/22,4,2.6,0
201515,466990,2015/8/22,5,2.0,0
201515,466990,2015/8/22,6,3.9,0.5
201515,466990,2015/8/22,7,2.1,T
201515,466990,2015/8/22,8,1.5,11.5
201515,466990,2015/8/22,9,3.7,16
201515,466990,2015/8/22,10,3.1,1.5
201515,466990,2015/8/22,11,3.9,2.5
201515,466990,2015/8/22,12,3.8,4
201515,466990,2015/8/22,13,5.7,1
201515,466990,2015/8/22,14,1.8,2
201515,466990,2015/8/22,15,3.5,23.5
201515,466990,2015/8/22,16,3.8,30.5
201515,466990,2015/8/22,17,5.0,24.5
201515,466990,2015/8/22,18,4.5,0.5
201515,466990,2015/8/22,19,3.0,T
201515,466990,2015/8/22,20,5.5,6.5
201515,466990,2015/8/22,21,4.3,0.5
201515,466990,2015/8/22,22,6.0,3
201515,466990,2015/8/22,23,1.9,12
201515,466990,2015/8/22,24,6.5,27.5
201515,466990,2015/8/23,1,6.2,T
201515,466990,2015/8/23,2,5.9,1.5
201515,466990,2015/8/23,3,4.9,1
201515,466990,2015/8/23,4,4.6,12.5
201515,466990,2015/8/23,5,5.6,2
201515,466990,2015/8/23,6,4.5,1
201515,466990,2015/8/23,7,5.9,T
201515,466990,2015/8/23,8,6.6,1
201515,466990,2015/8/23,9,6.3,0.5
201515,466990,2015/8/23,10,7.1,0
201515,466990,2015/8/23,11,7.1,T
201515,466990,2015/8/23,12,3.6,1
201515,466990,2015/8/23,13,4.7,0.5
201515,466990,2015/8/23,14,1.6,0
201515,466990,2015/8/23,15,2.6,0
201515,466990,2015/8/23,16,1.7,0
201515,466990,2015/8/23,17,2.0,0
201515,466990,2015/8/23,18,2.8,0.5
201515,466990,2015/8/23,19,2.1,2
201515,466990,2015/8/23,20,1.7,0.5
201515,466990,2015/8/23,21,0.7,0.5
201515,466990,2015/8/23,22,1.7,0
201515,466990,2015/8/23,23,1.1,0
201515,466990,2015/8/23,24,1.6,0
201515,467050,2015/8/22,1,8.5,0
201515,467050,2015/8/22,2,9.8,0
201515,467050,2015/8/22,3,7.8,0
201515,467050,2015/8/22,4,8.7,0
201515,467050,2015/8/22,5,9.0,0
201515,467050,2015/8/22,6,9.2,0
201515,467050,2015/8/22,7,9.2,0
201515,467050,2015/8/22,8,8.7,0
201515,467050,2015/8/22,9,8.1,0
201515,467050,2015/8/22,10,9.7,0
201515,467050,2015/8/22,11,9.0,0
201515,467050,2015/8/22,12,10.5,0
201515,467050,2015/8/22,13,10.2,0
201515,467050,2015/8/22,14,10.4,0
201515,467050,2015/8/22,15,10.9,0
201515,467050,2015/8/22,16,10.3,0
201515,467050,2015/8/22,17,9.1,0
201515,467050,2015/8/22,18,8.2,0
201515,467050,2015/8/22,19,9.5,0
201515,467050,2015/8/22,20,7.9,0
201515,467050,2015/8/22,21,8.6,0
201515,467050,2015/8/22,22,7.1,0
201515,467050,2015/8/22,23,7.6,0
201515,467050,2015/8/22,24,8.2,0
201515,467050,2015/8/23,1,8.5,0
201515,467050,2015/8/23,2,7.6,0
201515,467050,2015/8/23,3,8.2,0
201515,467050,2015/8/23,4,10.0,0
201515,467050,2015/8/23,5,7.8,0
201515,467050,2015/8/23,6,8.4,0
201515,467050,2015/8/23,7,8.4,0
201515,467050,2015/8/23,8,10.3,0
201515,467050,2015/8/23,9,9.8,0
201515,467050,2015/8/23,10,7.3,1
201515,467050,2015/8/23,11,9.0,0
201515,467050,2015/8/23,12,7.2,T
201515,467050,2015/8/23,13,8.6,1.5
201515,467050,2015/8/23,14,8.6,5
201515,467050,2015/8/23,15,8.1,0
201515,467050,2015/8/23,16,7.4,0
201515,467050,2015/8/23,17,9.2,0
201515,467050,2015/8/23,18,6.8,0
201515,467050,2015/8/23,19,6.0,0
201515,467050,2015/8/23,20,5.1,0
201515,467050,2015/8/23,21,6.4,0
201515,467050,2015/8/23,22,6.1,0
201515,467050,2015/8/23,23,6.1,0
201515,467050,2015/8/23,24,3.4,0
201515,467080,2015/8/22,1,2.8,0
201515,467080,2015/8/22,2,1.7,0
201515,467080,2015/8/22,3,3.8,0
201515,467080,2015/8/22,4,1.6,0
201515,467080,2015/8/22,5,0.3,0
201515,467080,2015/8/22,6,1.8,0
201515,467080,2015/8/22,7,1.5,3.6
201515,467080,2015/8/22,8,1.3,T
201515,467080,2015/8/22,9,1.1,1.2
201515,467080,2015/8/22,10,5.2,0.1
201515,467080,2015/8/22,11,3.5,6.7
201515,467080,2015/8/22,12,0.9,2.2
201515,467080,2015/8/22,13,3.3,2.9
201515,467080,2015/8/22,14,4.3,0
201515,467080,2015/8/22,15,2.6,0
201515,467080,2015/8/22,16,2.9,0.9
201515,467080,2015/8/22,17,2.7,4
201515,467080,2015/8/22,18,1.8,1.5
201515,467080,2015/8/22,19,1.2,0
201515,467080,2015/8/22,20,1.0,0
201515,467080,2015/8/22,21,2.0,12
201515,467080,2015/8/22,22,0.1,2.4
201515,467080,2015/8/22,23,2.5,0
201515,467080,2015/8/22,24,2.5,4.5
201515,467080,2015/8/23,1,2.5,2
201515,467080,2015/8/23,2,1.8,0.5
201515,467080,2015/8/23,3,3.3,3.8
201515,467080,2015/8/23,4,4.7,T
201515,467080,2015/8/23,5,4.8,0.5
201515,467080,2015/8/23,6,3.8,0
201515,467080,2015/8/23,7,4.5,T
201515,467080,2015/8/23,8,3.5,1.4
201515,467080,2015/8/23,9,3.1,0.5
201515,467080,2015/8/23,10,5.2,0.1
201515,467080,2015/8/23,11,6.7,T
201515,467080,2015/8/23,12,5.3,1.4
201515,467080,2015/8/23,13,4.3,0
201515,467080,2015/8/23,14,3.7,0.1
201515,467080,2015/8/23,15,2.4,5.3
201515,467080,2015/8/23,16,2.2,1.8
201515,467080,2015/8/23,17,1.6,11.8
201515,467080,2015/8/23,18,0.4,12.8
201515,467080,2015/8/23,19,3.5,10
201515,467080,2015/8/23,20,3.1,5.7
201515,467080,2015/8/23,21,2.0,0.1
201515,467080,2015/8/23,22,1.1,0.2
201515,467080,2015/8/23,23,1.9,T
201515,467080,2015/8/23,24,3.5,0
201515,467350,2015/8/22,1,5.5,0
201515,467350,2015/8/22,2,5.8,0
201515,467350,2015/8/22,3,5.5,0
201515,467350,2015/8/22,4,5.5,0
201515,467350,2015/8/22,5,3.9,0
201515,467350,2015/8/22,6,4.8,0
201515,467350,2015/8/22,7,4.3,0
201515,467350,2015/8/22,8,4.6,0
201515,467350,2015/8/22,9,3.9,0
201515,467350,2015/8/22,10,3.7,0
201515,467350,2015/8/22,11,5.8,0
201515,467350,2015/8/22,12,5.3,0
201515,467350,2015/8/22,13,5.8,0
201515,467350,2015/8/22,14,6.3,0
201515,467350,2015/8/22,15,6.2,0
201515,467350,2015/8/22,16,7.2,0
201515,467350,2015/8/22,17,8.0,0
201515,467350,2015/8/22,18,6.0,0
201515,467350,2015/8/22,19,5.7,0
201515,467350,2015/8/22,20,6.7,0
201515,467350,2015/8/22,21,6.5,0
201515,467350,2015/8/22,22,5.5,0
201515,467350,2015/8/22,23,6.1,0
201515,467350,2015/8/22,24,6.8,0
201515,467350,2015/8/23,1,6.1,0
201515,467350,2015/8/23,2,6.4,0
201515,467350,2015/8/23,3,6.1,0
201515,467350,2015/8/23,4,6.8,0
201515,467350,2015/8/23,5,6.0,0
201515,467350,2015/8/23,6,6.5,0
201515,467350,2015/8/23,7,6.8,0
201515,467350,2015/8/23,8,7.7,T
201515,467350,2015/8/23,9,8.2,T
201515,467350,2015/8/23,10,7.1,0
201515,467350,2015/8/23,11,7.3,0
201515,467350,2015/8/23,12,7.8,0
201515,467350,2015/8/23,13,6.1,0
201515,467350,2015/8/23,14,7.0,0
201515,467350,2015/8/23,15,5.8,0
201515,467350,2015/8/23,16,5.0,0
201515,467350,2015/8/23,17,4.3,0
201515,467350,2015/8/23,18,4.0,0
201515,467350,2015/8/23,19,4.1,0
201515,467350,2015/8/23,20,5.0,0
201515,467350,2015/8/23,21,4.3,0
201515,467350,2015/8/23,22,3.3,0
201515,467350,2015/8/23,23,2.8,0
201515,467350,2015/8/23,24,2.5,0
201515,467410,2015/8/22,1,1.4,0
201515,467410,2015/8/22,2,3.0,0
201515,467410,2015/8/22,3,0.9,0
201515,467410,2015/8/22,4,2.2,0
201515,467410,2015/8/22,5,1.3,0
201515,467410,2015/8/22,6,1.1,0
201515,467410,2015/8/22,7,2.2,0
201515,467410,2015/8/22,8,2.1,0
201515,467410,2015/8/22,9,1.9,0
201515,467410,2015/8/22,10,3.7,0
201515,467410,2015/8/22,11,2.1,0
201515,467410,2015/8/22,12,2.6,0
201515,467410,2015/8/22,13,3.1,0
201515,467410,2015/8/22,14,3.0,0
201515,467410,2015/8/22,15,1.5,0
201515,467410,2015/8/22,16,2.6,0
201515,467410,2015/8/22,17,2.7,0
201515,467410,2015/8/22,18,2.8,0
201515,467410,2015/8/22,19,1.1,0
201515,467410,2015/8/22,20,1.3,0
201515,467410,2015/8/22,21,1.5,0
201515,467410,2015/8/22,22,2.7,0
201515,467410,2015/8/22,23,1.9,0
201515,467410,2015/8/22,24,2.6,0
201515,467410,2015/8/23,1,2.1,0
201515,467410,2015/8/23,2,1.6,0
201515,467410,2015/8/23,3,1.1,0
201515,467410,2015/8/23,4,0.9,0
201515,467410,2015/8/23,5,0.6,0
201515,467410,2015/8/23,6,0.9,0
201515,467410,2015/8/23,7,0.2,0
201515,467410,2015/8/23,8,2.9,0
201515,467410,2015/8/23,9,2.9,0
201515,467410,2015/8/23,10,2.1,0
201515,467410,2015/8/23,11,6.1,1
201515,467410,2015/8/23,12,6.7,T
201515,467410,2015/8/23,13,8.8,0
201515,467410,2015/8/23,14,7.6,0
201515,467410,2015/8/23,15,7.7,0
201515,467410,2015/8/23,16,8.7,0
201515,467410,2015/8/23,17,6.8,0
201515,467410,2015/8/23,18,5.6,0
201515,467410,2015/8/23,19,5.5,0.5
201515,467410,2015/8/23,20,6.4,0
201515,467410,2015/8/23,21,6.7,0
201515,467410,2015/8/23,22,4.1,0
201515,467410,2015/8/23,23,4.3,0
201515,467410,2015/8/23,24,4.4,0
201515,467480,2015/8/22,1,0.9,0
201515,467480,2015/8/22,2,0.0,0
201515,467480,2015/8/22,3,0.7,0
201515,467480,2015/8/22,4,1.7,0
201515,467480,2015/8/22,5,1.9,0
201515,467480,2015/8/22,6,1.3,0
201515,467480,2015/8/22,7,1.8,0
201515,467480,2015/8/22,8,1.4,0
201515,467480,2015/8/22,9,2.3,0
201515,467480,2015/8/22,10,1.6,0
201515,467480,2015/8/22,11,2.7,0
201515,467480,2015/8/22,12,2.3,0
201515,467480,2015/8/22,13,1.1,0
201515,467480,2015/8/22,14,3.1,T
201515,467480,2015/8/22,15,3.6,14.5
201515,467480,2015/8/22,16,2.3,2
201515,467480,2015/8/22,17,2.1,T
201515,467480,2015/8/22,18,1.6,0
201515,467480,2015/8/22,19,2.2,0
201515,467480,2015/8/22,20,0.6,0
201515,467480,2015/8/22,21,0.9,0
201515,467480,2015/8/22,22,1.3,0
201515,467480,2015/8/22,23,2.0,0
201515,467480,2015/8/22,24,0.6,0
201515,467480,2015/8/23,1,0.0,T
201515,467480,2015/8/23,2,0.3,0
201515,467480,2015/8/23,3,0.0,0
201515,467480,2015/8/23,4,0.5,0
201515,467480,2015/8/23,5,0.0,0
201515,467480,2015/8/23,6,0.9,0
201515,467480,2015/8/23,7,0.0,0
201515,467480,2015/8/23,8,1.1,0
201515,467480,2015/8/23,9,0.4,0
201515,467480,2015/8/23,10,3.4,T
201515,467480,2015/8/23,11,1.4,0.8
201515,467480,2015/8/23,12,2.6,0
201515,467480,2015/8/23,13,5.1,0
201515,467480,2015/8/23,14,5.5,0
201515,467480,2015/8/23,15,6.3,0
201515,467480,2015/8/23,16,5.9,0
201515,467480,2015/8/23,17,6.0,0
201515,467480,2015/8/23,18,4.1,0
201515,467480,2015/8/23,19,2.9,0
201515,467480,2015/8/23,20,2.9,0
201515,467480,2015/8/23,21,1.6,1.6
201515,467480,2015/8/23,22,2.6,T
201515,467480,2015/8/23,23,2.5,0
201515,467480,2015/8/23,24,2.5,0
201515,467490,2015/8/22,1,0.5,0
201515,467490,2015/8/22,2,0.4,0
201515,467490,2015/8/22,3,0.9,0
201515,467490,2015/8/22,4,0.7,0
201515,467490,2015/8/22,5,0.1,0
201515,467490,2015/8/22,6,0.3,0
201515,467490,2015/8/22,7,0.4,0
201515,467490,2015/8/22,8,0.9,0
201515,467490,2015/8/22,9,1.2,0
201515,467490,2015/8/22,10,1.0,0
201515,467490,2015/8/22,11,1.5,0
201515,467490,2015/8/22,12,2.3,0
201515,467490,2015/8/22,13,2.3,0
201515,467490,2015/8/22,14,2.4,0
201515,467490,2015/8/22,15,1.8,0
201515,467490,2015/8/22,16,2.3,0
201515,467490,2015/8/22,17,1.9,0
201515,467490,2015/8/22,18,1.8,0
201515,467490,2015/8/22,19,1.5,0
201515,467490,2015/8/22,20,1.9,0
201515,467490,2015/8/22,21,2.0,0
201515,467490,2015/8/22,22,1.1,0
201515,467490,2015/8/22,23,1.2,0
201515,467490,2015/8/22,24,0.8,0
201515,467490,2015/8/23,1,0.9,0
201515,467490,2015/8/23,2,0.8,0
201515,467490,2015/8/23,3,0.0,0
201515,467490,2015/8/23,4,1.0,0
201515,467490,2015/8/23,5,1.1,0
201515,467490,2015/8/23,6,0.5,0
201515,467490,2015/8/23,7,1.8,0
201515,467490,2015/8/23,8,0.9,0
201515,467490,2015/8/23,9,1.3,0
201515,467490,2015/8/23,10,0.4,0
201515,467490,2015/8/23,11,1.3,0
201515,467490,2015/8/23,12,3.0,0
201515,467490,2015/8/23,13,3.3,0
201515,467490,2015/8/23,14,2.9,0
201515,467490,2015/8/23,15,3.6,0
201515,467490,2015/8/23,16,3.8,0
201515,467490,2015/8/23,17,3.4,0
201515,467490,2015/8/23,18,3.1,0
201515,467490,2015/8/23,19,2.5,0
201515,467490,2015/8/23,20,2.5,0
201515,467490,2015/8/23,21,3.0,0
201515,467490,2015/8/23,22,3.0,0
201515,467490,2015/8/23,23,2.7,0
201515,467490,2015/8/23,24,1.8,0
201515,467571,2015/8/22,1,6.0,0
201515,467571,2015/8/22,2,3.4,0
201515,467571,2015/8/22,3,3.5,0
201515,467571,2015/8/22,4,5.0,0
201515,467571,2015/8/22,5,4.6,0
201515,467571,2015/8/22,6,4.8,0
201515,467571,2015/8/22,7,3.0,0
201515,467571,2015/8/22,8,3.8,0
201515,467571,2015/8/22,9,5.3,0
201515,467571,2015/8/22,10,5.0,0
201515,467571,2015/8/22,11,4.1,0
201515,467571,2015/8/22,12,6.5,0
201515,467571,2015/8/22,13,6.0,0
201515,467571,2015/8/22,14,4.2,0
201515,467571,2015/8/22,15,5.0,0
201515,467571,2015/8/22,16,6.1,0
201515,467571,2015/8/22,17,5.5,0
201515,467571,2015/8/22,18,4.3,0
201515,467571,2015/8/22,19,3.8,0
201515,467571,2015/8/22,20,3.5,0
201515,467571,2015/8/22,21,3.6,0
201515,467571,2015/8/22,22,3.2,0
201515,467571,2015/8/22,23,3.6,0
201515,467571,2015/8/22,24,3.2,0
201515,467571,2015/8/23,1,3.6,0
201515,467571,2015/8/23,2,2.3,0
201515,467571,2015/8/23,3,2.8,0
201515,467571,2015/8/23,4,2.9,0
201515,467571,2015/8/23,5,2.9,0
201515,467571,2015/8/23,6,3.6,0
201515,467571,2015/8/23,7,3.8,0
201515,467571,2015/8/23,8,3.7,0
201515,467571,2015/8/23,9,4.3,0.4
201515,467571,2015/8/23,10,2.9,1.5
201515,467571,2015/8/23,11,3.1,0
201515,467571,2015/8/23,12,4.1,0
201515,467571,2015/8/23,13,2.9,1
201515,467571,2015/8/23,14,3.2,0.5
201515,467571,2015/8/23,15,3.7,0
201515,467571,2015/8/23,16,2.2,0
201515,467571,2015/8/23,17,5.2,0
201515,467571,2015/8/23,18,3.5,0
201515,467571,2015/8/23,19,2.7,0
201515,467571,2015/8/23,20,2.0,T
201515,467571,2015/8/23,21,1.3,0
201515,467571,2015/8/23,22,2.2,0
201515,467571,2015/8/23,23,2.9,0
201515,467571,2015/8/23,24,1.5,0
201515,467590,2015/8/22,1,4.0,1.5
201515,467590,2015/8/22,2,6.0,21.5
201515,467590,2015/8/22,3,5.9,23
201515,467590,2015/8/22,4,5.0,2
201515,467590,2015/8/22,5,5.1,T
201515,467590,2015/8/22,6,3.8,0
201515,467590,2015/8/22,7,5.2,0
201515,467590,2015/8/22,8,5.4,0
201515,467590,2015/8/22,9,6.0,0.5
201515,467590,2015/8/22,10,5.3,T
201515,467590,2015/8/22,11,6.1,0.5
201515,467590,2015/8/22,12,4.3,0
201515,467590,2015/8/22,13,3.6,2.5
201515,467590,2015/8/22,14,3.7,4
201515,467590,2015/8/22,15,2.0,2.5
201515,467590,2015/8/22,16,2.6,0.5
201515,467590,2015/8/22,17,2.5,0
201515,467590,2015/8/22,18,1.1,0.5
201515,467590,2015/8/22,19,0.3,1
201515,467590,2015/8/22,20,1.3,0.5
201515,467590,2015/8/22,21,1.0,0.5
201515,467590,2015/8/22,22,1.5,0.5
201515,467590,2015/8/22,23,0.3,0
201515,467590,2015/8/22,24,0.4,0
201515,467590,2015/8/23,1,0.7,0
201515,467590,2015/8/23,2,0.1,0
201515,467590,2015/8/23,3,0.1,0
201515,467590,2015/8/23,4,0.8,0
201515,467590,2015/8/23,5,0.1,0
201515,467590,2015/8/23,6,0.2,0
201515,467590,2015/8/23,7,0.8,0
201515,467590,2015/8/23,8,1.5,0
201515,467590,2015/8/23,9,2.0,0
201515,467590,2015/8/23,10,2.7,0
201515,467590,2015/8/23,11,3.7,0
201515,467590,2015/8/23,12,4.3,0
201515,467590,2015/8/23,13,3.6,0
201515,467590,2015/8/23,14,3.1,0
201515,467590,2015/8/23,15,3.3,0
201515,467590,2015/8/23,16,5.0,0
201515,467590,2015/8/23,17,6.4,0
201515,467590,2015/8/23,18,6.1,0
201515,467590,2015/8/23,19,5.0,0
201515,467590,2015/8/23,20,6.1,0
201515,467590,2015/8/23,21,5.3,0
201515,467590,2015/8/23,22,6.1,0
201515,467590,2015/8/23,23,7.3,0.2
201515,467590,2015/8/23,24,6.5,0
201515,467650,2015/8/22,1,2.0,0
201515,467650,2015/8/22,2,1.1,0
201515,467650,2015/8/22,3,0.7,0
201515,467650,2015/8/22,4,0.8,0
201515,467650,2015/8/22,5,2.1,0
201515,467650,2015/8/22,6,1.3,0
201515,467650,2015/8/22,7,1.1,0
201515,467650,2015/8/22,8,1.5,0
201515,467650,2015/8/22,9,1.2,0
201515,467650,2015/8/22,10,0.5,0
201515,467650,2015/8/22,11,1.1,0
201515,467650,2015/8/22,12,1.2,0
201515,467650,2015/8/22,13,1.2,0
201515,467650,2015/8/22,14,0.5,T
201515,467650,2015/8/22,15,1.9,T
201515,467650,2015/8/22,16,0.5,0
201515,467650,2015/8/22,17,0.1,0
201515,467650,2015/8/22,18,2.2,0
201515,467650,2015/8/22,19,2.0,0
201515,467650,2015/8/22,20,1.5,0
201515,467650,2015/8/22,21,1.8,0
201515,467650,2015/8/22,22,0.9,0
201515,467650,2015/8/22,23,2.3,0
201515,467650,2015/8/22,24,1.1,0
201515,467650,2015/8/23,1,0.9,0
201515,467650,2015/8/23,2,0.7,0
201515,467650,2015/8/23,3,0.1,0
201515,467650,2015/8/23,4,0.7,0
201515,467650,2015/8/23,5,0.3,0
201515,467650,2015/8/23,6,0.1,0
201515,467650,2015/8/23,7,1.0,0
201515,467650,2015/8/23,8,0.3,0
201515,467650,2015/8/23,9,0.2,0
201515,467650,2015/8/23,10,1.7,0
201515,467650,2015/8/23,11,0.4,0
201515,467650,2015/8/23,12,0.2,0
201515,467650,2015/8/23,13,1.0,0
201515,467650,2015/8/23,14,1.1,0
201515,467650,2015/8/23,15,1.0,3.5
201515,467650,2015/8/23,16,2.5,0.5
201515,467650,2015/8/23,17,2.9,0
201515,467650,2015/8/23,18,3.7,0
201515,467650,2015/8/23,19,5.1,1
201515,467650,2015/8/23,20,4.3,0
201515,467650,2015/8/23,21,2.9,0
201515,467650,2015/8/23,22,1.7,T
201515,467650,2015/8/23,23,3.7,0
201515,467650,2015/8/23,24,3.7,0
201515,467660,2015/8/22,1,2.5,0
201515,467660,2015/8/22,2,2.2,T
201515,467660,2015/8/22,3,1.9,4
201515,467660,2015/8/22,4,1.8,0.1
201515,467660,2015/8/22,5,0.9,20
201515,467660,2015/8/22,6,0.4,25
201515,467660,2015/8/22,7,1.6,4
201515,467660,2015/8/22,8,1.3,5.5
201515,467660,2015/8/22,9,1.7,3.5
201515,467660,2015/8/22,10,2.3,0.5
201515,467660,2015/8/22,11,2.9,1.5
201515,467660,2015/8/22,12,3.2,0
201515,467660,2015/8/22,13,2.8,T
201515,467660,2015/8/22,14,2.1,0.5
201515,467660,2015/8/22,15,2.0,1
201515,467660,2015/8/22,16,2.0,2
201515,467660,2015/8/22,17,1.9,0.4
201515,467660,2015/8/22,18,3.0,0.1
201515,467660,2015/8/22,19,2.4,0.5
