颱風編號,颱風名稱,測站,測站類型,累積結束時間,累積雨量
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 03:00,4.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 04:00,2.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 05:00,6.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 06:00,5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 07:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 08:00,2
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 10:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 11:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 12:00,5.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 13:00,6.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 14:00,7.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 15:00,10.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 16:00,8
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 17:00,6
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 18:00,12
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 19:00,2.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 20:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 21:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 22:00,6.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 23:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/1 23:59,8
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 01:00,5.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 02:00,4.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 03:00,4.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 04:00,8.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 05:00,6
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 06:00,7
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 07:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 08:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 09:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 10:00,2
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 11:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 12:00,7
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 13:00,12.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 14:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 15:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 16:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 17:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 18:00,3
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 19:00,2.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 20:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/2 21:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 01:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 03:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 04:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 05:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 06:00,3
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 07:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 08:00,3.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 09:00,3.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 10:00,6
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 11:00,9
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 12:00,15
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 13:00,9
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 14:00,7.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 15:00,4
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 16:00,2
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 17:00,1.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 18:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 19:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 20:00,1
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 21:00,0.5
202418,山陀兒(KRATHON),467590恆春,cwahr,2024/10/3 22:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 09:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 10:00,4
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 11:00,2.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 12:00,7
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 14:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 16:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 17:00,8
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 18:00,21.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 19:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/29 23:59,4.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 01:00,10
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 02:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 04:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 05:00,5.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 06:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 08:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 10:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 11:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 12:00,13.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 13:00,2.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 15:00,2.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 16:00,3.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 17:00,27
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 18:00,5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 19:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 21:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 22:00,3
202418,山陀兒(KRATHON),467610成功,cwahr,2024/9/30 23:00,10
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 01:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 02:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 03:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 06:00,4.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 08:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 10:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 11:00,5.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 12:00,15
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 13:00,5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 21:00,3
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 22:00,6.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 23:00,3.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/1 23:59,3.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 01:00,23.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 02:00,19
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 03:00,17.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 04:00,7
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 06:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 07:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 08:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 09:00,9
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 10:00,10.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 11:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 12:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 13:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 14:00,4.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 15:00,17.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 16:00,8.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 17:00,9
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 18:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 19:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 20:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 21:00,6
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 22:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/2 23:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 01:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 03:00,2.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 04:00,8.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 05:00,4
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 06:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 07:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 08:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 09:00,4.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 10:00,2
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 11:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 12:00,6.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 13:00,6
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 14:00,6.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 15:00,6.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 16:00,3.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 17:00,4
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 18:00,7.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 19:00,4.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 20:00,27.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 21:00,1.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 22:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/3 23:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/4 01:00,0.5
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/4 04:00,1
202418,山陀兒(KRATHON),467610成功,cwahr,2024/10/4 05:00,2.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 09:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 10:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 11:00,7.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 12:00,4
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 13:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 14:00,4
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 15:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 21:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 22:00,56.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 23:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/29 23:59,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 01:00,2.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 02:00,4
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 03:00,11
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 06:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 07:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 08:00,5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 09:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 10:00,3
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 11:00,3.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 12:00,3
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 13:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 14:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 16:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 18:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 19:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 21:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 22:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/9/30 23:59,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 02:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 03:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 07:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 08:00,6.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 09:00,22.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 10:00,2.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 12:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 18:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 19:00,2
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 20:00,13.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 21:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 23:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/1 23:59,2
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 01:00,9
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 02:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 05:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 06:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 07:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 08:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 14:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 16:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/2 22:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 04:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 07:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 11:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 12:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 13:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 14:00,4
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 15:00,2.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 16:00,2
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 17:00,2.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 18:00,1.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 19:00,2
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 20:00,2
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 21:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/3 22:00,1
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/4 01:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/4 02:00,0.5
202418,山陀兒(KRATHON),467620蘭嶼,cwahr,2024/10/4 03:00,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/1 15:00,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/1 23:59,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/2 01:00,2
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/2 15:00,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/3 07:00,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/3 14:00,0.5
202418,山陀兒(KRATHON),467650日月潭,cwahr,2024/10/3 15:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 10:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 11:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 15:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 16:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 17:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/29 18:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 01:00,7.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 05:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 06:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 10:00,4.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 11:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 12:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 13:00,1
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 14:00,23
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 15:00,15
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 16:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 17:00,7
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 18:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 19:00,1
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 20:00,3
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 21:00,25.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 22:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/9/30 23:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 01:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 02:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 03:00,5.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 04:00,20
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 05:00,10
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 06:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 09:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 10:00,8
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 11:00,11.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 12:00,7.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 16:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 17:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 18:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 20:00,5.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 21:00,4.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 22:00,14.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 23:00,0.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/1 23:59,3
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 01:00,27
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 02:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 03:00,1
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 04:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 05:00,6.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 06:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 07:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 08:00,8.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 09:00,6
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 10:00,8.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 11:00,6.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 12:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 13:00,26.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 14:00,1
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 15:00,8.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 16:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 17:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 18:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 19:00,1
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 20:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 21:00,10
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 22:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 23:00,7
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/2 23:59,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 01:00,1.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 02:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 03:00,7
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 04:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 05:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 06:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 07:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 08:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 09:00,2.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 10:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 11:00,6.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 12:00,4.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 13:00,4.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 14:00,7.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 15:00,9.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 16:00,14
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 17:00,12.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 18:00,13
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 19:00,5.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 20:00,4
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 21:00,2
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 22:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/3 23:00,3.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/4 01:00,6.5
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/4 02:00,6
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/4 03:00,20
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/4 04:00,10
202418,山陀兒(KRATHON),467660臺東,cwahr,2024/10/4 05:00,4.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/9/30 02:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/9/30 07:00,1.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/9/30 10:00,1
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/9/30 16:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/9/30 21:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 01:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 05:00,2
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 06:00,1.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 07:00,3
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 08:00,1
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 18:00,1
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 19:00,2
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/1 20:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/2 04:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/3 20:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/3 21:00,0.5
202418,山陀兒(KRATHON),467990馬祖,cwahr,2024/10/3 23:59,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/29 18:00,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 03:00,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 04:00,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 05:00,1
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 06:00,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 07:00,0.5
202421,康芮(KONG-REY),466900淡水,cwahr,2024/10/30 08:00,0.5
